"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"4","16","21","0","0","14","2","0.2","0","14","0","0"
"4","16","22","0","0","11.7","1.7","0.2","0","11.7","0","0"
"4","16","23","0","0","9.5","1.3","0.2","0","9.5","0","0"
"4","17","0","0","0","7.2","1","0.2","0","7.2","0","0"
"4","17","1","0","0","7","1","0.2","0","7","0","0"
"4","17","2","0","0","6.8","1","0.2","0","6.8","0","0"
"4","17","3","0","0","6.6","1","0.2","0","6.6","0","0"
"4","17","4","0","1","7.8","1","0.2","0","7.8","0","0"
"4","17","5","0","35","9","1","0.2","31.455","9.951","172.598","139.193"
"4","17","6","0","94","10.2","1","0.2","86.492","12.846","509.834","464.48"
"4","17","7","42","195","13","1.3","0.2","227.582","19.463","1346.339","1271.344"
"4","17","8","130","277","15.8","1.7","0.2","406.617","26.333","2360.28","2249.357"
"4","17","9","174","369","18.6","2","0.2","553.658","32.045","3135.646","2997.249"
"4","17","10","171","392","19.2","3","0.2","569.577","30.69","3229.138","3087.428"
"4","17","11","136","405","19.7","4","0.2","531.945","28.877","3026.293","2891.77"
"4","17","12","103","384","20.3","5","0.2","447.124","27.043","2555.588","2437.744"
"4","17","13","155","336","20.6","4.3","0.2","416.854","27.504","2388.604","2276.677"
"4","17","14","185","274","20.9","3.7","0.2","332.741","26.919","1913.157","1818.077"
"4","17","15","106","240","21.2","3","0.2","226.648","25.769","1280.041","1207.395"
"4","17","16","51","127","18.1","5","0.2","101.895","19.64","578.456","530.67"
"4","17","17","0","35","15.1","7","0.2","30.605","15.468","165.925","132.756"
"4","17","18","0","1","12","9","0.2","0","12","0","0"
"4","17","19","0","0","10.9","10.3","0.2","0","10.9","0","0"
"4","17","20","0","0","9.8","11.7","0.2","0","9.8","0","0"
"4","17","21","0","0","8.7","13","0.2","0","8.7","0","0"
"4","17","22","0","0","8.3","12","0.2","0","8.3","0","0"
"4","17","23","0","0","8","11","0.2","0","8","0","0"
"4","18","0","0","0","7.6","10","0.2","0","7.6","0","0"
"4","18","1","0","0","7.4","10","0.2","0","7.4","0","0"
"4","18","2","0","0","7.3","10","0.2","0","7.3","0","0"
"4","18","3","0","0","7.1","10","0.2","0","7.1","0","0"
"4","18","4","0","2","7.2","10.3","0.2","0","7.2","0","0"
"4","18","5","0","41","7.2","10.7","0.2","37.809","7.531","212.171","177.364"
"4","18","6","0","97","7.3","11","0.2","89.378","8.073","537.699","491.357"
"4","18","7","8","176","7.9","11","0.2","170.678","9.373","1037.46","973.409"
"4","18","8","9","252","8.5","11","0.2","244.849","10.608","1481.381","1401.601"
"4","18","9","37","291","9.1","11","0.2","322.05","11.868","1941.466","1845.383"
"4","18","10","12","346","10","10.7","0.2","333.632","12.926","1992.46","1894.57"
"4","18","11","12","359","10.8","10.3","0.2","341.413","13.883","2029.531","1930.327"
"4","18","12","12","347","11.7","10","0.2","324.304","14.697","1922.093","1826.696"
"4","18","13","36","294","11.7","10.7","0.2","290.804","14.254","1731.362","1642.724"
"4","18","14","32","242","11.6","11.3","0.2","227.594","13.518","1358.708","1283.275"
"4","18","15","16","179","11.6","12","0.2","157.009","12.863","933.898","873.517"
"4","18","16","0","104","11.4","11.7","0.2","87.211","12.118","515.69","470.128"
"4","18","17","0","30","11.2","11.3","0.2","26.243","11.421","144.166","111.768"
"4","18","18","0","1","11","11","0.2","0","11","0","0"
"4","18","19","0","0","10.8","11","0.2","0","10.8","0","0"
"4","18","20","0","0","10.7","11","0.2","0","10.7","0","0"
"4","18","21","0","0","10.5","11","0.2","0","10.5","0","0"
"4","18","22","0","0","10.2","10.7","0.2","0","10.2","0","0"
"4","18","23","0","0","9.9","10.3","0.2","0","9.9","0","0"
"4","19","0","0","0","9.6","10","0.2","0","9.6","0","0"
"4","19","1","0","0","9.1","9.3","0.2","0","9.1","0","0"
"4","19","2","0","0","8.5","8.7","0.2","0","8.5","0","0"
"4","19","3","0","0","8","8","0.2","0","8","0","0"
"4","19","4","0","1","7.7","8","0.2","0","7.7","0","0"
"4","19","5","0","37","7.4","8","0.2","33.134","7.762","185.398","151.54"
"4","19","6","72","133","7.1","8","0.2","176.417","9.047","1088.283","1022.432"
"4","19","7","93","244","8.5","8.3","0.2","321.969","11.951","1979.759","1882.319"
"4","19","8","136","325","10","8.7","0.2","465.773","14.809","2826.231","2698.797"
"4","19","9","144","400","11.4","9","0.2","558.721","17.012","3343.744","3197.973"
"4","19","10","409","321","12.2","9","0.2","754.661","19.785","4484.568","4298.372"
"4","19","11","410","399","13","9","0.2","795.03","20.985","4690.072","4496.595"
"4","19","12","626","260","13.8","9","0.2","795.92","21.806","4706.321","4512.268"
"4","19","13","454","322","13.7","9","0.2","619.832","19.935","3692.677","3534.541"
"4","19","14","345","291","13.6","9","0.2","428.781","17.916","2570.322","2451.956"
"4","19","15","246","219","13.5","9","0.2","248.766","15.982","1436.947","1358.742"
"4","19","16","76","141","12.5","9.7","0.2","112.396","13.565","651.959","601.568"
"4","19","17","0","41","11.5","10.3","0.2","35.428","11.82","197.194","162.917"
"4","19","18","0","2","10.5","11","0.2","0","10.5","0","0"
"4","19","19","0","0","9.7","10.7","0.2","0","9.7","0","0"
"4","19","20","0","0","9","10.3","0.2","0","9","0","0"
"4","19","21","0","0","8.2","10","0.2","0","8.2","0","0"
"4","19","22","0","0","7.7","9.3","0.2","0","7.7","0","0"
"4","19","23","0","0","7.3","8.7","0.2","0","7.3","0","0"
"4","20","0","0","0","6.8","8","0.2","0","6.8","0","0"
"4","20","1","0","0","6.4","7.3","0.2","0","6.4","0","0"
"4","20","2","0","0","5.9","6.7","0.2","0","5.9","0","0"
"4","20","3","0","0","5.5","6","0.2","0","5.5","0","0"
"4","20","4","0","2","6","6","0.2","0","6","0","0"
"4","20","5","24","50","6.6","6","0.2","58.835","7.385","335.974","296.78"
"4","20","6","218","130","7.1","6","0.2","270.866","10.763","1689.397","1602.246"
"4","20","7","412","191","8.6","6","0.2","519.375","15.615","3203.118","3062.33"
"4","20","8","596","204","10.1","6","0.2","763.116","20.386","4592.615","4402.591"
"4","20","9","758","170","11.6","6","0.2","935.257","24.189","5509.705","5287.185"
"4","20","10","856","127","12.4","6.3","0.2","991.284","25.3","5794.587","5561.973"
"4","20","11","862","132","13.1","6.7","0.2","953.412","24.988","5576.203","5351.327"
"4","20","12","856","128","13.9","7","0.2","859.672","24.298","5052.925","4846.59"
"4","20","13","844","111","14.1","6.7","0.2","695.115","22.779","4130.326","3956.683"
"4","20","14","710","150","14.3","6.3","0.2","493.519","20.73","2951.158","2819.298"
"4","20","15","637","114","14.5","6","0.2","272.781","18.085","1492.682","1412.501"
"4","20","16","330","127","13.6","5","0.2","108.335","15.195","571.58","524.038"
"4","20","17","56","61","12.6","4","0.2","47.357","13.417","265.428","228.734"
"4","20","18","0","4","11.7","3","0.2","0","11.7","0","0"
"4","20","19","0","0","9.9","2","0.2","0","9.9","0","0"
"4","20","20","0","0","8","1","0.2","0","8","0","0"
"4","20","21","0","0","6.2","0","0.2","0","6.2","0","0"
"4","20","22","0","0","5.4","0.3","0.2","0","5.4","0","0"
"4","20","23","0","0","4.6","0.7","0.2","0","4.6","0","0"
"4","21","0","0","0","3.8","1","0.2","0","3.8","0","0"
"4","21","1","0","0","4","0.7","0.2","0","4","0","0"
"4","21","2","0","0","4.3","0.3","0.2","0","4.3","0","0"
"4","21","3","0","0","4.5","0","0.2","0","4.5","0","0"
"4","21","4","0","2","6.2","1.3","0.2","0","6.2","0","0"
"4","21","5","0","36","7.9","2.7","0.2","31.722","8.573","177.598","144.015"
"4","21","6","0","103","9.6","4","0.2","94.9","11.248","564.979","517.67"
"4","21","7","8","183","9.9","4","0.2","177.143","12.971","1062.221","997.293"
"4","21","8","9","258","10.2","4","0.2","250.175","14.524","1490.956","1410.837"
"4","21","9","37","297","10.5","4","0.2","327.583","16.154","1942.753","1846.625"
"4","21","10","12","353","10.5","3.3","0.2","339.876","17.013","1998.476","1900.373"
"4","21","11","12","366","10.4","2.7","0.2","347.579","17.766","2035.898","1936.469"
"4","21","12","12","354","10.4","2","0.2","330.376","18.396","1930.631","1834.932"
"4","21","13","37","300","11","1.7","0.2","296.542","18.653","1736.131","1647.324"
"4","21","14","33","247","11.7","1.3","0.2","232.186","18.268","1361.024","1285.508"
"4","21","15","17","184","12.3","1","0.2","161.464","17.222","944.267","883.518"
"4","21","16","0","109","11.9","1","0.2","91.244","14.691","534.754","488.517"
"4","21","17","0","34","11.4","1","0.2","29.755","12.305","164.549","131.43"
"4","21","18","0","2","11","1","0.2","1.816","11.047","5.735","0"
"4","21","19","0","0","9.6","1.3","0.2","0","9.6","0","0"
"4","21","20","0","0","8.1","1.7","0.2","0","8.1","0","0"
"4","21","21","0","0","6.7","2","0.2","0","6.7","0","0"
"4","21","22","0","0","7","2.3","0.2","0","7","0","0"
"4","21","23","0","0","7.2","2.7","0.2","0","7.2","0","0"
"4","22","0","0","0","7.5","3","0.2","0","7.5","0","0"
"4","22","1","0","0","6.6","2.7","0.2","0","6.6","0","0"
"4","22","2","0","0","5.7","2.3","0.2","0","5.7","0","0"
"4","22","3","0","0","4.8","2","0.2","0","4.8","0","0"
"4","22","4","0","2","5.5","2.3","0.2","0","5.5","0","0"
"4","22","5","3","53","6.1","2.7","0.2","50.962","7.181","293.072","255.398"
"4","22","6","245","127","6.8","3","0.2","282.788","12.557","1755.388","1665.898"
"4","22","7","389","199","9.1","3","0.2","512.037","19.505","3109.012","2971.558"
"4","22","8","549","221","11.3","3","0.2","741.299","26.331","4358.553","4176.823"
"4","22","9","751","160","13.6","3","0.2","919.218","32.219","5253.485","5040.044"
"4","22","10","676","220","14.1","2.7","0.2","918.984","33.674","5193.617","4982.297"
"4","22","11","513","318","14.6","2.3","0.2","821.617","33.411","4632.484","4441.047"
"4","22","12","365","360","15.1","2","0.2","661.718","31.162","3758.642","3598.169"
"4","22","13","390","299","15.4","2.3","0.2","550.516","28.014","3175.783","3035.964"
"4","22","14","366","250","15.6","2.7","0.2","404.768","24.226","2368.586","2257.369"
"4","22","15","300","196","15.9","3","0.2","245.693","20.816","1381.249","1305.017"
"4","22","16","92","141","14.9","2.7","0.2","114.245","17.322","648.823","598.543"
"4","22","17","0","46","13.8","2.3","0.2","39.497","14.704","219.143","184.088"
"4","22","18","0","2","12.8","2","0.2","1.816","12.838","5.676","0"
"4","22","19","0","0","12","1.7","0.2","0","12","0","0"
"4","22","20","0","0","11.2","1.3","0.2","0","11.2","0","0"
"4","22","21","0","0","10.4","1","0.2","0","10.4","0","0"
"4","22","22","0","0","9.7","1","0.2","0","9.7","0","0"
"4","22","23","0","0","9","1","0.2","0","9","0","0"
"4","23","0","0","0","8.3","1","0.2","0","8.3","0","0"
"4","23","1","0","0","8.4","1","0.2","0","8.4","0","0"
"4","23","2","0","0","8.4","1","0.2","0","8.4","0","0"
"4","23","3","0","0","8.5","1","0.2","0","8.5","0","0"
"4","23","4","0","2","8.4","1.7","0.2","0","8.4","0","0"
"4","23","5","0","33","8.2","2.3","0.2","28.878","8.86","161.581","128.566"
"4","23","6","0","107","8.1","3","0.2","98.583","10.1","590.347","542.14"
"4","23","7","8","186","9.8","3","0.2","179.728","13.439","1075.576","1010.175"
"4","23","8","32","246","11.4","3","0.2","270.852","16.872","1605.276","1521.106"
"4","23","9","37","299","13.1","3","0.2","329.143","19.736","1924.977","1829.479"
"4","23","10","23","384","13.3","3","0.2","381.156","20.974","2213.639","2107.912"
"4","23","11","76","393","13.6","3","0.2","448.964","22.641","2601.474","2482.005"
"4","23","12","101","395","13.8","3","0.2","454.705","22.962","2637.057","2516.326"
"4","23","13","115","343","13","2.3","0.2","394.65","22.024","2301.211","2192.381"
"4","23","14","109","283","12.2","1.7","0.2","300.907","19.983","1767.971","1678.035"
"4","23","15","60","224","11.4","1","0.2","202.543","17.563","1183.505","1114.279"
"4","23","16","22","137","11.1","1","0.2","112.628","14.538","660.88","610.173"
"4","23","17","0","47","10.8","1","0.2","40.342","12.028","226.957","191.626"
"4","23","18","0","3","10.5","1","0.2","2.724","10.571","8.809","0"
"4","23","19","0","0","9.8","1","0.2","0","9.8","0","0"
"4","23","20","0","0","9.1","1","0.2","0","9.1","0","0"
"4","23","21","0","0","8.4","1","0.2","0","8.4","0","0"
"4","23","22","0","0","8.3","1","0.2","0","8.3","0","0"
"4","23","23","0","0","8.2","1","0.2","0","8.2","0","0"
"4","24","0","0","0","8.1","1","0.2","0","8.1","0","0"
"4","24","1","0","0","7.6","1","0.2","0","7.6","0","0"
"4","24","2","0","0","7.2","1","0.2","0","7.2","0","0"
"4","24","3","0","0","6.7","1","0.2","0","6.7","0","0"
"4","24","4","0","2","7","1.7","0.2","1.816","7.04","5.867","0"
"4","24","5","0","41","7.4","2.3","0.2","36.401","8.232","206.65","172.039"
"4","24","6","26","133","7.7","3","0.2","148.103","10.707","899.667","840.499"
"4","24","7","133","220","9.1","3","0.2","332.621","15.846","2018.465","1919.654"
"4","24","8","245","287","10.6","3","0.2","517.619","21.078","3080.447","2944.006"
"4","24","9","359","322","12","3","0.2","693.958","26.028","4039.356","3868.937"
"4","24","10","269","388","12.7","3.3","0.2","674.317","25.652","3904.439","3738.8"
"4","24","11","177","420","13.4","3.7","0.2","583.796","23.926","3386.656","3239.364"
"4","24","12","107","397","14.1","4","0.2","461.486","22.059","2686.206","2563.734"
"4","24","13","220","357","13.3","4.3","0.2","480.209","21.254","2824.76","2697.378"
"4","24","14","339","270","12.6","4.7","0.2","408.591","19.027","2436.786","2323.152"
"4","24","15","412","177","11.8","5","0.2","261.945","15.708","1486.736","1406.766"
"4","24","16","308","121","11.8","5.3","0.2","105.457","13.294","556.986","509.96"
"4","24","17","70","64","11.9","5.7","0.2","49.787","12.591","282.201","244.912"
"4","24","18","0","6","11.9","6","0.2","5.448","11.963","18.115","0"
"4","24","19","0","0","10.9","5","0.2","0","10.9","0","0"
"4","24","20","0","0","9.9","4","0.2","0","9.9","0","0"
"4","24","21","0","0","8.9","3","0.2","0","8.9","0","0"
"4","24","22","0","0","9","3","0.2","0","9","0","0"
"4","24","23","0","0","9.2","3","0.2","0","9.2","0","0"
"4","25","0","0","0","9.3","3","0.2","0","9.3","0","0"
"4","25","1","0","0","9","3","0.2","0","9","0","0"
"4","25","2","0","0","8.8","3","0.2","0","8.8","0","0"
"4","25","3","0","0","8.5","3","0.2","0","8.5","0","0"
"4","25","4","0","3","9.1","4","0.2","2.724","9.14","8.879","0"
"4","25","5","0","40","9.6","5","0.2","35.253","10.132","198.602","164.275"
"4","25","6","0","111","10.2","6","0.2","102.269","11.579","609.533","560.646"
"4","25","7","8","212","11.7","7.7","0.2","206.36","14.032","1236.495","1165.392"
"4","25","8","60","291","13.1","9.3","0.2","344.373","16.477","2057.201","1957.017"
"4","25","9","87","369","14.6","11","0.2","452.38","18.489","2678.28","2556.089"
"4","25","10","77","386","14.7","10.7","0.2","453.891","18.682","2673.128","2551.12"
"4","25","11","13","414","14.9","10.3","0.2","394.289","18.459","2307.506","2198.453"
"4","25","12","16","359","15","10","0.2","337.817","18.121","1976.112","1878.801"
"4","25","13","16","358","15.6","9.3","0.2","328.936","18.817","1925.284","1829.774"
"4","25","14","82","280","16.2","8.7","0.2","284.737","19.135","1674.183","1587.571"
"4","25","15","52","233","16.8","8","0.2","207.248","19.072","1206.15","1136.123"
"4","25","16","10","146","16.1","7.3","0.2","118.616","17.495","691.663","639.865"
"4","25","17","0","50","15.3","6.7","0.2","42.784","15.833","237.949","202.228"
"4","25","18","0","4","14.6","6","0.2","3.632","14.642","11.657","0"
"4","25","19","0","0","13.9","6.3","0.2","0","13.9","0","0"
"4","25","20","0","0","13.3","6.7","0.2","0","13.3","0","0"
"4","25","21","0","0","12.6","7","0.2","0","12.6","0","0"
"4","25","22","0","0","11.7","6","0.2","0","11.7","0","0"
"4","25","23","0","0","10.7","5","0.2","0","10.7","0","0"
"4","26","0","0","0","9.8","4","0.2","0","9.8","0","0"
"4","26","1","0","0","9.3","4","0.2","0","9.3","0","0"
"4","26","2","0","0","8.8","4","0.2","0","8.8","0","0"
"4","26","3","0","0","8.3","4","0.2","0","8.3","0","0"
"4","26","4","0","6","8.7","3.3","0.2","5.448","8.79","18.417","0"
"4","26","5","191","49","9","2.7","0.2","133.519","11.822","770.714","716.116"
"4","26","6","338","120","9.4","2","0.2","338.418","17.687","2072.654","1971.922"
"4","26","7","341","192","11.3","2.3","0.2","469.283","22.105","2814.189","2687.182"
"4","26","8","169","298","13.2","2.7","0.2","462.15","23.045","2718.423","2594.809"
"4","26","9","32","309","15.1","3","0.2","334.098","21.834","1936.882","1840.961"
"4","26","10","92","374","16","3.3","0.2","455.776","24.742","2625.224","2504.913"
"4","26","11","139","421","16.8","3.7","0.2","548.303","26.682","3141.247","3002.651"
"4","26","12","215","407","17.7","4","0.2","570.862","27.552","3271.043","3127.848"
"4","26","13","113","383","17","4","0.2","424.35","24.325","2453.541","2339.313"
"4","26","14","73","286","16.4","4","0.2","285.234","21.331","1662.17","1575.984"
"4","26","15","17","191","15.7","4","0.2","167.352","18.596","973.635","911.846"
"4","26","16","0","115","14.5","3.7","0.2","96.232","16.247","561.294","514.116"
"4","26","17","0","40","13.2","3.3","0.2","35.026","13.874","194.995","160.797"
"4","26","18","0","3","12","3","0.2","2.724","12.047","8.737","0"
"4","26","19","0","0","9.2","6","0.2","0","9.2","0","0"
"4","26","20","0","0","6.4","9","0.2","0","6.4","0","0"
"4","26","21","0","0","3.6","12","0.2","0","3.6","0","0"
"4","26","22","0","0","3.5","10.7","0.2","0","3.5","0","0"
"4","26","23","0","0","3.5","9.3","0.2","0","3.5","0","0"
"4","27","0","0","0","3.4","8","0.2","0","3.4","0","0"
"4","27","1","0","0","3","7.3","0.2","0","3","0","0"
"4","27","2","0","0","2.7","6.7","0.2","0","2.7","0","0"
"4","27","3","0","0","2.3","6","0.2","0","2.3","0","0"
"4","27","4","0","7","2.6","7","0.2","6.356","2.666","22.322","0"
"4","27","5","155","58","3","8","0.2","124.131","4.355","739.378","685.89"
"4","27","6","332","135","3.3","9","0.2","342.764","6.773","2184.447","2079.754"
"4","27","7","373","220","4.2","9.3","0.2","524.855","9.373","3299.306","3155.109"
"4","27","8","315","308","5.2","9.7","0.2","616.46","11.065","3809.352","3647.082"
"4","27","9","127","433","6.1","10","0.2","561.258","11.298","3420.126","3271.648"
"4","27","10","178","413","5.3","9.3","0.2","595.838","11.13","3626.256","3470.474"
"4","27","11","141","426","4.6","8.7","0.2","554.956","10.306","3376.94","3229.992"
"4","27","12","107","404","3.8","8","0.2","467.587","8.915","2854.912","2726.462"
"4","27","13","40","380","4.8","7.7","0.2","370.495","8.968","2255.97","2148.743"
"4","27","14","17","297","5.7","7.3","0.2","265.854","8.813","1617.53","1532.926"
"4","27","15","4","200","6.7","7","0.2","170.848","8.766","1035.705","971.717"
"4","27","16","33","131","6.1","5.3","0.2","106.138","7.647","635.077","585.285"
"4","27","17","0","58","5.4","3.7","0.2","48.921","6.285","285.529","248.123"
"4","27","18","0","5","4.8","2","0.2","4.54","4.895","15.521","0"
"4","27","19","0","0","4.1","1.7","0.2","0","4.1","0","0"
